dialog_id,utterance_index,speaker,text
CCPE-b3a45,10,USER,"That action movie I didn't like. Hardcore Henry, I didn't like. I really didn't like the first person and it's just seem like a really tough violent for no reason."
CCPE-b3a45,11,ASSISTANT,"Ok, then have you seen the movie John Wick ?"
CCPE-b3a45,12,USER,I have. John Wick is awesome.
CCPE-b3a45,13,ASSISTANT,Why did you like John Wick?
CCPE-b3a45,14,USER,"The story is really good. The characters are awesome, and there's a lot of cool themes in the movie."
CCPE-b3a45,15,ASSISTANT,"Ok, thank you for sharing. Good bye."
CCPE-99f7d,0,ASSISTANT,What kinds of movies do you like?
CCPE-99f7d,1,USER,I really racing movies.
CCPE-99f7d,2,ASSISTANT,Well tell me why do you like racing movies?
CCPE-99f7d,3,USER,"I like cars in general and I just love the high octane, you know, high pressure situations that the movies are in and there's usually a lot of fun action scenes and, you know, car scenes, couple of explosions. It's just a lot of fun."
CCPE-99f7d,4,ASSISTANT,"Alright, how about a movie you liked?"
CCPE-99f7d,5,USER,I really like The Fast and the Furious movies.
CCPE-99f7d,6,ASSISTANT,Why did you like that movie?
CCPE-99f7d,7,USER,"tons of interesting cars, lots of fun race scenes"
CCPE-99f7d,8,USER,and just general local scenes
CCPE-99f7d,9,ASSISTANT,"Interesting, is there a movie you did not like?"
CCPE-99f7d,10,USER,I really didn't like Need for Speed. It was kind of too plain and generic for me.
CCPE-99f7d,11,ASSISTANT,"Ok, then have you seen the movie death race?"
CCPE-99f7d,12,USER,"I have, it's pretty fun."
CCPE-9121c,0,ASSISTANT,What kind of movies do you like?
CCPE-9121c,1,USER,"Oh, you know, I like all sorts of movies. I like action films and independent films and documentaries, but especially love films by Stanley Kubrick."
CCPE-9121c,2,ASSISTANT,Why do you like those kinds of movies?
CCPE-9121c,3,USER,"Some of the movies I grew up with, some of them because I didn't grow up with and I wanted to like them. And the ones from directors that I like, I just love the imagery and the tales that the directors tell. Yeah."
CCPE-9121c,4,ASSISTANT,I see.
CCPE-9121c,5,ASSISTANT,Can you name a particular movie you like?
CCPE-9121c,6,USER,Full Metal Jacket
CCPE-9121c,7,ASSISTANT,What did you like about that movie?
CCPE-9121c,8,USER,"Well, in beginning it has an excellent boot camp scene, half of the movie is like boot camp and it's just intense. And then the second part of it is like that they mentioned it in the film just the duality of man kind of concepts of and also the whole silliness of war almost how stupid it is."
CCPE-9121c,9,ASSISTANT,Cool.
CCPE-9121c,10,ASSISTANT,Can you tell me a movie you did not like?
CCPE-9121c,11,USER,"I haven't watched a movie I didn't like in a while. Okay, I didn't like the Jack Ryan movie."
CCPE-9121c,12,ASSISTANT,How come you did not like it?
CCPE-9121c,13,USER,"It didn't feel like an actual Jack Ryan film. And I say the actual Jack Ryan films referring to the Hunt for Red October, the Patriot Games, and other films like that that came out in the '80s and '90s. Jack Ryan felt really It felt like it wanted to be a Bourne film and not which is just straight up action designed for people with short attention spans."
CCPE-9121c,14,ASSISTANT,I see. How did you feel about Mission Impossible?
CCPE-9121c,15,USER,"I don't know. Mission: Impossible, you know what you're going to get with it because you've got Tom Cruise in it, and he does know how to make a good action film. But it was really standard Hollywood fare."
CCPE-9121c,16,USER,So it was okay. I kind of liked it.
CCPE-9121c,17,ASSISTANT,ok. how about Dumb and dumber? how'd you feel about that?
CCPE-9121c,18,USER,"Oh, that's a stupid film. I disliked it."
CCPE-9121c,19,USER,Definitely not the kind of movie I I enjoy.
CCPE-9121c,20,ASSISTANT,How come you did not like it?
CCPE-9121c,21,USER,It's It's in the title. It's Dumb and Dumber. It was a dumb movie. They just That's the kind of movie I walk out on.
CCPE-9121c,22,ASSISTANT,how come?
CCPE-9121c,23,USER,"It's not like a smart comedy. It's more designed for It's like movie designed for teenagers, not for adult. It's just stupid."
CCPE-9121c,24,USER,It's not a thinking film. It doesn't have anything I can think about.
CCPE-9121c,25,USER,"If I don't want to think about something, I meditate."
CCPE-768ba,0,ASSISTANT,What kinds of movies do you like?
CCPE-768ba,1,USER,I like I like all different kinds of movies but sometimes I like to watch boxing movies.
CCPE-768ba,2,ASSISTANT,"Well, tell me why do you like boxing movies?"
CCPE-768ba,3,USER,Cuz it's they're usually like people about people overcoming adversity and and then building to like a successful triumph.
CCPE-768ba,4,ASSISTANT,"cool, what is your favorite movie?"
CCPE-768ba,5,USER,My favorite movie is probably The Hustler.
CCPE-768ba,6,ASSISTANT,"alright, Why is that your favorite movie?"
CCPE-768ba,7,USER,It's about It's about guys who gamble while playing pool. And I like to play pool and I think gambling is an interesting subject matter for movies.
CCPE-768ba,8,ASSISTANT,"Interesting, is there a movie you did not like?"
CCPE-768ba,9,USER,movie that I did not like
CCPE-768ba,10,USER,"Yeah, I I was not a fan of The Incredibles 2."
CCPE-768ba,11,ASSISTANT,"oh, Why not?"
CCPE-768ba,12,USER,"I don't know. I think just didn't live up to everything I expected out of the first one. So, the first one I thought was really good and I thought this was going to be kind of like that, but it went in a little bit of a different direction."
CCPE-768ba,13,ASSISTANT,"Ok, then have you seen the movie The Equalizer"
CCPE-768ba,14,USER,The Equalizer I have not seen The Equalizer. What's that about?
CCPE-768ba,15,ASSISTANT,Have you heard of it?
CCPE-768ba,16,USER,"I I think I've heard the name, but I don't know what it's about."
CCPE-768ba,17,ASSISTANT,"Ok, then have you seen the movie Gone Girl"
CCPE-768ba,18,USER,"Gone Girl, yes, I saw Gone Girl."
CCPE-768ba,19,ASSISTANT,What is it about this kinds of movies that you like or dislike?
CCPE-768ba,20,USER,"Uh, Gone Girl you know I thought it was I thought it was interesting it kept my attention. It was a really in depth story like it had a lot it had a lot of plot twist and what not but I think that will probably be my criticism to it. It was a little bit it was a little bit too twisty. It had a little bit too many twists and turns in it."
CCPE-941cb,0,ASSISTANT,What kind of movies do you like?
CCPE-941cb,1,USER,"I like movies with an art style, good architecture, good music, a unique story line."
CCPE-941cb,2,ASSISTANT,ok
CCPE-941cb,3,ASSISTANT,can you think of a movie that had that?
CCPE-941cb,4,USER,"Yes, I can. Grand Budapest Hotel, Inception"
CCPE-941cb,5,ASSISTANT,"ok, Inception, what about that kind of movie do you recall liking?"
CCPE-941cb,6,USER,"I liked the music, the atmosphere, the architecture, and the story line."
CCPE-941cb,7,ASSISTANT,How about the other
CCPE-941cb,8,USER,"I like the music, the storyline, the dialogue, the art."
CCPE-941cb,9,ASSISTANT,"more specifically, what kind of things do you remember about the art?"
CCPE-941cb,10,USER,"I remember the picture being a dim color, like an orange glow to the movie in general. And that was really pleasing."
CCPE-941cb,11,ASSISTANT,and the architecture?
CCPE-941cb,12,USER,"The hotel itself, there's a lot of mountains in a unique area that the movie took place in."
CCPE-941cb,13,ASSISTANT,great. what kinds of movies do you not like?
CCPE-941cb,14,USER,I do not like horror movies.
CCPE-941cb,15,ASSISTANT,well what is it about horrow you don't like?
CCPE-941cb,16,USER,I don't like being scared.
CCPE-941cb,17,ASSISTANT,can you tell me about the feelings you had?
CCPE-941cb,18,USER,"Yes, scared on edge worried about what's going to happen next."
CCPE-941cb,19,ASSISTANT,what images did you think made that happen?
CCPE-941cb,20,USER,images of people dying
CCPE-941cb,21,ASSISTANT,oh I see
CCPE-941cb,22,ASSISTANT,Can you think of a horror film in particular and tell me about yur feeligns?
CCPE-941cb,23,USER,"Sure, any of the solo franchise horror movies. I didn't like watching those people die or need to make certain choices to save their life that would hurt them."
CCPE-941cb,24,ASSISTANT,"you said Saw, right?"
CCPE-941cb,25,USER,Yes.
CCPE-941cb,26,ASSISTANT,OK. Thanks so much that is all I need!
CCPE-0a55a,0,ASSISTANT,what kind of movie do you generally like
CCPE-0a55a,1,USER,"I like interesting movies. They could be action or story-driven, science fiction, anything, except romantic movies."
CCPE-0a55a,2,ASSISTANT,why do you like those type of movies?
CCPE-0a55a,3,USER,They keep my interests and I feel like I can put myself in the movie by imagining it.
CCPE-0a55a,4,ASSISTANT,"can you name a particular movie that fits that category, and describe a bit about why u like that kind of movie"
CCPE-0a55a,5,USER,"Guardians of the Galaxy because I really enjoyed it. And the story was compelling, and I liked the characters presented."
CCPE-0a55a,6,ASSISTANT,"nice choice. how about a movie that you didn't necessarily like that fits that category, and why you didn't like that kind of movie"
CCPE-0a55a,7,USER,"I recently actually went to see the new Lego Movie and I didn't really enjoy it, it was pretty boring."
CCPE-0a55a,8,ASSISTANT,thanks for sharing. what about it was boring to you
CCPE-0a55a,9,USER,"It seems like they rehashed a storyline like they They didn't really come up with anything new. It was just the same old Whereas some sequels are a whole new story that's interesting, this just seemed like a cash grab, as they would say."
CCPE-0a55a,10,ASSISTANT,ah. i understand. have you heard of the movie deadpool
CCPE-0a55a,11,USER,Yes.
CCPE-0a55a,12,ASSISTANT,have u seen it
CCPE-0a55a,13,USER,No.
CCPE-0a55a,14,ASSISTANT,how about the matrix
CCPE-0a55a,15,USER,"Yes, I love that movie."
CCPE-0a55a,16,ASSISTANT,lovely. what do u like about these kinds of movies
CCPE-0a55a,17,USER,"The story line is based upon like the real world, but then it's reinvented to be something that technically is impossible. It really makes you think about your current situation and you know, the future, and just science fiction in general is very compelling and interesting."
CCPE-5269f,0,ASSISTANT,What are some kinds of movies you like?
CCPE-5269f,1,USER,One of my favorite kinds is action movies.
CCPE-5269f,2,ASSISTANT,Why's that?
CCPE-5269f,3,USER,"They're The action is a lot of fun. Even though it's it's not something that you want to see in real life. It's a ton of fun on screen. They tend to be like sort of like non-stop, start to finish or great escape. And, usually if the story is good in good action movie the story is descent so if somebody getting saved"
CCPE-5269f,4,USER,skewed or they are on some mission to help a country or whatever the case may be and it's usually something you can root for so it's a good time.
CCPE-5269f,5,ASSISTANT,That's great. What other kinds of movies do you like?
CCPE-5269f,6,USER,"I also like Like similar to action movies, I also like superhero movies, which are a little bit different than action movies, but I do like those as well."
CCPE-5269f,7,ASSISTANT,I see. What's a movie you've seen that you really liked
CCPE-5269f,8,USER,One of my favorite action movies is definitely Mr. & Mrs. Smith.
CCPE-5269f,9,ASSISTANT,what's so good about it that it's your favorite?
CCPE-5269f,10,USER,"That's one that has excellent cast, really great acting, and it's one that pairs action and comedy really well. Some All the great things that you get of action movie, you know, the action, the whatever, the fighting, that those kinds of scenes that are very exciting, but also they do such a great job with the comedy. So, it's a really entertaining movie from start to finish. But"
CCPE-5269f,11,USER,"It's not all highly charged. There's a There's a a lot of levity, a lot of laughter, throughout."
CCPE-5269f,12,ASSISTANT,"That sounds fun! Now, switching gears, what kinds of movies do you dislike?"
CCPE-5269f,13,USER,I don't really like sci-fi movies.
CCPE-5269f,14,ASSISTANT,Why not? Aren't they very popular?
CCPE-5269f,15,USER,"Sci-Fi movies are very popular. For me, Sci-Fi can be a little too high concept. And it's not always well thought out or well executed. There's a lot of times where I watch a Sci-Fi, and I'll think this doesn't make much sense. And so, it's hard to like something when it doesn't really sort of carry through on whatever claim it's making in the beginning. Sci-Fi really struggles with that. So, if they do it well"
CCPE-5269f,16,ASSISTANT,"okay, that's pretty reasonable. So what's a movie you've seen that you disliked?"
CCPE-5269f,17,USER,"Like The Thirteenth Floor was not a good one. That's one where the concept Like till this day I still don't understand what they were trying to do. So It was interesting, it was a very good cast, it was a well acted movie, but the concept and what they were going for was so confusing. And it wasn't confusing the entire"
CCPE-5269f,18,USER,"movie, but it was confusing probably midway through till the end so that when you're done with the movie, you're looking at the person next you thinking do you understand what just happened cuz I did I don't I didn't get it. And and that's one where I've talked to other people who saw and they're like I didn't get it either. So, it's just the confusion that comes with sci-fi. It ends up not being the best movie going experience because I guess it does great conversation, but it's not great to"
CCPE-5269f,19,USER,"our conversation when we're all wondering what they were trying to go for, cuz they didn't pull it off very well."
CCPE-5269f,20,ASSISTANT,So it's important for you to get movies so you can talk about them afterwords?
CCPE-5269f,21,USER,"It's good if you can talk about them afterwards, but it is just important to get it, so that it's sort of a satisfying movie-going experience, rather than a confusing one. You want to go to the movies, enjoy it, and be happy you went, instead of thinking, ""I could've stayed home for all that."
CCPE-5269f,22,ASSISTANT,"I see. Now I""m curious if you have seen or heard of Avengers Age of Ultron"
CCPE-5269f,23,USER,"I have not seen it, but I have heard of it. It's one that I would watch. I've watched Avengers movies before. Like I said, I do like superhero movies. But the Avengers movies are not my favorite. They have so many characters, and so much going on, that while it can be mostly entertaining, it's usually just a lot it's just a lot going on. And it's just It's okay. It's just not my first choice."
CCPE-5269f,24,ASSISTANT,I see. Thank you.
CCPE-5269f,25,USER,You're welcome.
CCPE-5269f,26,ASSISTANT,I've got one more question if that's okay?
CCPE-5269f,27,USER,Sure.
CCPE-5269f,28,ASSISTANT,Have you seen or heard of Holmes and Watson?
